id,service_category_id,question_text_nl,question_text_en,question_type,is_root_question,parent_question_id,parent_option_id,order_index,is_required,placeholder_nl,placeholder_en,help_text_nl,help_text_en,is_active,created_at,updated_at,step_number,service_subcategory_id
q-vochtbestrijding-5503-3,55,Heb je al ventilatie?,Do you have al ventilatie?,radio,false,q-vochtbestrijding-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5503
q-vochtbestrijding-5504-1,55,Waar heb je last van optrekkend vocht?,Waar heb je last van optrekkend vocht?,radio,false,q-vochtbestrijding-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5504
q-vochtbestrijding-5504-2,55,Hoe groot is het getroffen oppervlak?,How large is het getroffen oppervlak?,radio,false,q-vochtbestrijding-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5504
q-vochtbestrijding-5505-1,55,Waar zit de schimmel?,Waar zit de schimmel?,radio,false,q-vochtbestrijding-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5505
q-vochtbestrijding-5505-2,55,Hoe groot is de schimmelplek?,How large is de schimmelplek?,radio,false,q-vochtbestrijding-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5505
q-vochtbestrijding-5505-3,55,Moet er ook een blijvende oplossing voor de oorzaak gezocht worden?,Should ook een blijvende oplossing voor de oorzaak gezocht worden?,radio,false,q-vochtbestrijding-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5505
q-vochtbestrijding-root,55,Wat voor type vochtprobleem wil je aanpakken?,What type of vochtprobleem wil je aanpakken?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-wellness-5601-1,56,Wat voor type sauna wil je?,What type of sauna wil je?,radio,false,q-wellness-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5601
q-wellness-5601-2,56,Waar moet de sauna komen?,Where should de sauna komen?,radio,false,q-wellness-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5601
q-wellness-5601-3,56,Hoe groot moet de sauna zijn?,How large moet de sauna zijn?,radio,false,q-wellness-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5601
q-wellness-5602-1,56,Waar moet de jacuzzi/hottub komen?,Where should de jacuzzi/hottub komen?,radio,false,q-wellness-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5602
q-wellness-5602-2,56,Welke uitvoering wil je?,Which uitvoering wil je?,radio,false,q-wellness-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5602
q-wellness-5602-3,56,Hoeveel personen moet de jacuzzi/hottub geschikt zijn?,How many personen moet de jacuzzi/hottub geschikt zijn?,radio,false,q-wellness-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5602
q-wellness-5603-1,56,Wat wil je in de wellnessruimte plaatsen?,What do you want in de wellnessruimte install?,radio,false,q-wellness-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5603
q-wellness-5603-2,56,Hoe groot is de ruimte?,How large is de ruimte?,radio,false,q-wellness-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5603
q-wellness-5604-1,56,Wat moet er onderhouden of gerepareerd worden?,Wat moet er maintain of gerepareerd worden?,radio,false,q-wellness-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5604
q-wellness-5604-2,56,Wat is het probleem?,Wat is het probleem?,radio,false,q-wellness-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5604
q-wellness-root,56,Wat voor type wellness-opdracht zoek je?,What type of wellness-project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-zonnepanelen-5701-1,57,Waar moeten de zonnepanelen komen?,Where shoulden de zonnepanelen komen?,radio,false,q-zonnepanelen-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5701
q-zonnepanelen-5701-2,57,Hoeveel panelen wil je ongeveer plaatsen?,How many panelen wil je approximately install?,radio,false,q-zonnepanelen-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5701
q-zonnepanelen-5701-3,57,Heb je al een omvormer?,Do you have al een omvormer?,radio,false,q-zonnepanelen-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5701
q-zonnepanelen-5702-1,57,Hoeveel panelen wil je toevoegen?,How many panelen wil je toevoegen?,radio,false,q-zonnepanelen-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5702
q-zonnepanelen-5702-2,57,Wil je dezelfde panelen als je huidige systeem?,Wil je dezelfde panelen als je huidige systeem?,radio,false,q-zonnepanelen-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5702
q-zonnepanelen-5702-3,57,Moet de omvormer ook vervangen/uitgebreid worden?,Should the omvormer ook replace/uitgebreid worden?,radio,false,q-zonnepanelen-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5702
q-zonnepanelen-5703-1,57,Waarom wil je de zonnepanelen vervangen?,Why do you want to de zonnepanelen replace?,radio,false,q-zonnepanelen-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5703
q-zonnepanelen-5703-2,57,Hoeveel panelen moeten vervangen worden?,How many panelen moeten replace worden?,radio,false,q-zonnepanelen-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5703
q-zonnepanelen-5703-3,57,Moet de oude installatie verwijderd worden?,Should the old installatie verwijderd worden?,radio,false,q-zonnepanelen-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5703
q-zonnepanelen-5704-1,57,Wat is het probleem?,Wat is het probleem?,radio,false,q-zonnepanelen-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5704
q-zonnepanelen-5704-2,57,Hoe oud is de installatie?,Hoe oud is de installatie?,radio,false,q-zonnepanelen-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5704
q-zonnepanelen-5704-3,57,Wil je ook een onderhoudscontract?,Wil je ook een onderhoudscontract?,radio,false,q-zonnepanelen-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5704
q-zonnepanelen-root,57,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-zonwering-5801-1,58,Wat voor type buitenzonwering wil je?,What type of buitenzonwering wil je?,radio,false,q-zonwering-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5801
q-zonwering-5801-2,58,Hoe breed moet de zonwering zijn?,Hoe breed moet de zonwering zijn?,radio,false,q-zonwering-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5801
q-zonwering-5801-3,58,Elektrisch of handmatig bediend?,Elektrisch of handmatig bediend?,radio,false,q-zonwering-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5801
q-zonwering-5802-1,58,Wat voor type binnenzonwering wil je?,What type of binnenzonwering wil je?,radio,false,q-zonwering-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5802
q-zonwering-5802-2,58,Voor welke ruimte?,Voor welke ruimte?,radio,false,q-zonwering-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5802
q-zonwering-5802-3,58,Hoeveel ramen moeten voorzien worden?,How many ramen moeten voorzien worden?,radio,false,q-zonwering-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5802
q-zonwering-5803-1,58,Wat wil je laten plaatsen?,What do you want have install?,radio,false,q-zonwering-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5803
q-zonwering-5803-2,58,Voor welk doel?,Voor welk doel?,radio,false,q-zonwering-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5803
q-zonwering-5803-3,58,Moeten ze elektrisch bediend worden?,Moeten ze elektrisch bediend worden?,radio,false,q-zonwering-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5803
q-zonwering-5804-1,58,Wat is het probleem?,Wat is het probleem?,radio,false,q-zonwering-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5804
q-zonwering-5804-2,58,Hoe oud is het zonnescherm ongeveer?,Hoe oud is het zonnescherm approximately?,radio,false,q-zonwering-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5804
q-zonwering-root,58,Wat voor type zonwering zoek je?,What type of zonwering are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-zwembad-5901-1,59,Wat voor type zwembad wil je?,What type of swimming pool do you want?,radio,false,q-zwembad-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5901
q-zwembad-5901-2,59,Waar wil je het zwembad plaatsen?,Where do you want to install the swimming pool?,radio,false,q-zwembad-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5901
q-zwembad-5901-3,59,Hoe groot moet het zwembad zijn?,How large should the swimming pool be?,radio,false,q-zwembad-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5901
q-zwembad-5902-1,59,Wat wil je renoveren?,What do you want to renovate?,radio,false,q-zwembad-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5902
q-zwembad-5902-2,59,Hoe oud is het zwembad?,How old is the swimming pool?,radio,false,q-zwembad-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5902
q-zwembad-5903-1,59,Wat voor onderhoud wil je laten doen?,What kind of maintenance do you want?,radio,false,q-zwembad-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5903
q-zwembad-5903-2,59,Hoe vaak wil je onderhoud?,How often do you want maintenance?,radio,false,q-zwembad-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5903
q-zwembad-5904-1,59,Wat is het probleem?,What is the problem?,radio,false,q-zwembad-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5904
q-zwembad-5904-2,59,Hoe groot is het zwembad?,How large is the swimming pool?,radio,false,q-zwembad-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5904
q-zwembad-root,59,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
